0	18	-3.199156	2	20	euaeutesiilapescesapuerun|siptccrlsiuioueuuiolsruuuumoulepidunuq|ctlsuruusitiaui|iitiiuirleumuint|aruiclcexuuesurciimad|esuutleurlerciirluuedcid|eualiiauieq|esartuilsiesub|sruieutdesdeultusitiaui|sumppreftilriilsurliiuiesaiisprd|ckidiileutatcoi|uundciiuiouiilefidlptcesurmesalefeciiuiulesaflerirauiclrciilsumeridiiuiesuuir|paedicespterun|apesuiceyterun|suruusitiraui|uunceriatalnileurlsinsuiuour|uuestcl|dmsisurpuitinurdiilcusuldtliuniiauidnoiilteduestc	0=e,3=u,19=a,13=t,2=s,5=i,6=l,9=p,45=c,11=r,15=n,14=o,16=m,43=d,1=q,46=x,18=b,8=f,41=k,49=y
0	19	-3.382079	1	23	fsfureeasornrsoiduc|meounnlameiehifiehamliiiiphiaweticiq|nuamiliimeuesie|eeueeielafpiecu|slienanbaiirilneepst|riiuafladheeelaiibinet|fsaeesied|rsluieamerik|mliefutrtfauimeuesie|mipoolguealeeamilaeeierseemolt|nxeteeafusunhe|iictneeiehieeagetaounrilprsagbeeeieiarsyadclsienalneeamipdcteeieriiel|osbienrouduc|sorienbouduc|miliimeuelsie|iicndcsusaceaflamecmieihil|iiruna|tpmemiloieuecilteeanimiatuaeiceesietcheeaubiirun	03=f,19=s,13=u,02=r,5=e,6=a,9=o,45=n,3=i,01=d,15=c,2=m,11=l,14=h,16=p,09=w,43=t,1=q,04=b,18=k,08=g,41=x,8=y
0	21	-3.023304	0	20	tentelciisenncacennldelei|rnelaaeesrlieutliezbelllleseusqiuleile|aelsmeellrelienli|iieliilieesteslieiel|eneeliasaosllcleeaiiesenu|cllelsteesdeaiieesllolaiu|tensiienlid|ceneeellisrcley|belitelucutsellrelienli|mesnneefeliseeiismeesiiliceniigeeu|akiuiistelenelaea|lleiuaiilieuiisfiusnelacleeescensfoiiililscenysdeieeenliaseeaiismesdeiuiiliclliee|nenoliacneldelei|enncliaoneldelei|meellrelieeenli|lleiadeienelenseiisteesreimileuee|llcelas|uesrmeenlielieileeuiisalmsuelsileiiienliueieaiselollcela	03=t,1=e,9=n,3=l,02=c,5=i,6=s,45=a,01=d,25=r,43=u,46=z,21=b,09=q,23=m,04=o,8=y,08=f,29=g,41=k
0	22	-3.337557	2	24	elbelcekiubtezienttlealo|ktcddauklislellisunclllysluetimlolf|dcurallkcibli|iiciiliauelylioc|balidudewlleradiiybm|erlcuelaueadiiaullemdim|elbuiiblief|entacliukerq|ncielcmezleluclkcibli|ryttaegciuaiiurauiilientiipam|dximiiuelcbcdsi|llomdiilisliiuegimutcderayentuegediililuentgueaiabliduadiiuryeaimiilierlia|tbemidepcealo|bteridehcealo|rallkciabli|llodeaibcbuoiuelaukorilsla|llenldu|mykratliciolamiiudlrumcuiloiiblimosiiucemlenld	0=e,3=l,19=b,13=c,25=k,5=i,6=u,9=t,24=z,21=n,11=a,15=o,45=d,14=s,16=y,43=m,1=f,23=r,46=w,18=q,8=g,29=p,41=x,49=h
0	23	-3.358266	1	26	ndnaoiiedrotodrlyas|gratteeglislnlisezalllcslewiulslx|taehellgaidli|iiaiilieenclisa|delitetfelloletiicdu|ollaeneeysiiieellfltiu|ndeiidliy|odealiegolq|zainauounealgaidli|hcrremaieeiieheeiiliodiipeu|tkiuiienadatsi|llsutiilisliiemiueratolecodemfiiilileodbeysedliteetiiehcysuiiliollie|rdflitorayas|drolitfrayas|hellgaiedli|llstysdadesieneegshilsle|lloate|ucgherliaisleuiietlheuaeilsiidliussiieaflloat	03=n,19=d,13=a,02=o,5=i,6=e,9=r,45=t,3=l,01=y,15=s,25=g,11=e,14=s,21=z,16=c,09=w,43=u,1=x,23=h,04=f,18=q,08=m,29=p,41=k,8=b
0	24	-3.057411	1	20	arlaroueesillaumauilloiire|uelidemiisuetinaceixuiiccisinsalenrer|mipuricueitilt|eeitetiisarstieib|iliitmsmaxcaurimeeisiln|auciparisaiimeeiiscanmen|arlseeiltai|auiliiicesueaurf|uiitardounapicueitilt|urslliiafitsiieesuriseetauileeuliin|mgeneesarrlideim|cienmeetineesafenslideauriisauilsafameetpauilfsaiieiiiltmsiimeesursaiieneetauceii|lilanemaulioiire|illautmayioiire|uricueitiiilt|ciemaiieilirlsieesarisueieutrnii|cauides|nisueuriltitierineesmkpnipereeeiltnieimesionouide	0=a,31=r,9=l,30=o,2=u,5=e,6=s,1=i,45=m,34=d,35=t,43=n,33=c,46=x,36=p,3=b,8=f,41=g,49=y,32=k
0	25	-3.433776	1	24	tiltigouuailleceillgiiru|ouliquciiaousintsifoiippiainawunrur|cikoripouisils|uuisusiiatiasiuix|iliiscachapericuuiailn|epiktiiabicuuiiaphquun|tilauuilsb|eiliiipuaouery|oiistiqgontaipouisils|oralliimisaiiuuaoriauuseiluuoliin|czunuuatirliquic|piuncuusinuuamunaliqueriiaeilamhuuuskeilyabiuiiilscaiicuuaorabiunuusepuii|lilhsceligiiru|illeschligiiru|oripouisiiils|piucbiuilirlaiuuatiiaouiuosrnii|peiqua|niaouorilsisiurinuuacdknikuruuuilsniuicuaigngoiqu	03=t,1=i,9=l,30=g,2=o,5=u,6=a,02=e,45=c,31=r,34=q,35=s,43=n,46=f,33=p,09=w,36=k,3=x,04=h,01=b,8=y,08=m,41=z,32=d
0	26	-3.453332	1	25	aeraebuiiltraunautrbcei|uironncluiedbpidlucppxdmariseie|nolueoyioite|iioiieclaelefo|tcenlnawpauediiixts|aupolaexacniiclpasnis|aerliiteaq|autcoeluiaueh|uceaezbusamoyioite|uelrrcahoilciiluexiieautiiurcs|nkisiilaeerondi|pfsniiedeilahislronaueclautlahaniiemauthlacictenlcniiluelacisiieaupic|rtasinauroacei|trauenagoacei|ueoyioicte|pfnacitotlfilaexuifueesc|pauonl|sxuiueteoifedeilnymsolieiiitesfdiiloasbuon	0=a,31=e,9=r,30=b,2=u,5=i,6=l,19=t,45=n,11=c,13=o,35=e,14=d,33=p,16=x,36=m,43=s,32=y,15=f,46=w,1=q,8=h,34=z,41=k,49=g
0	27	-3.401498	0	27	bmbraiiemaasamaqlni|tiarssletiesqdisetlddksfziunin|sretnryirime|iiriielebkeor|mlesescedansiiikmu|adreblepsiiiledcgiiu|bmeiimep|amlreetianh|tlebruauberyirime|tneaalxrieliietnkiieamiitalu|swiuiiebrmrssi|dousiieseiexiuearsanleamexciiiefamhepolmeselsiietnepouiieadil|amcesaarpro|maaescarpro|tnryirilme|dospomrmeoiebletiotenul|darse|uktitnmerionseiesyfureiniiimeuosiiercdars	03=b,19=m,13=r,02=a,5=i,6=e,9=a,45=s,30=q,11=l,31=n,2=t,35=e,14=s,33=d,16=k,36=f,09=z,43=u,32=y,15=o,04=c,01=p,34=g,8=h,08=x,41=w
0	28	-3.221113	1	24	atuatofesiuuageapuuoiite|fuidemiisfniraceixpiccisirsauertet|mihliicfiniun|eeineniisatsnieiq|iuiinmsmaxcaliimeeisiur|althatisaiimeeiiscarmer|atuseeiunai|apuiiicesfaliy|pinatdogohicfiniun|lisuuiiayinsiieesliiseenapueebiir|mwereesattuideim|ciermeenireesayersuidealiiisapusayameenhapuysaiieiiiunmsiimeeslisaiiereenalnii|uiuaremabioiite|iuualemazioiite|liicfiniiiun|ciemaiieiuitusieesatisfieletrii|capdes|risfliiuninietireesmkhriheteeeiunrieimesioropde	0=a,31=t,9=u,30=o,25=f,5=e,6=s,1=i,24=g,21=p,34=d,45=m,35=n,43=r,33=c,46=x,36=h,23=l,3=q,8=y,29=b,41=w,49=z,32=k
